,Newspaper,Year,Faces
1248,IMP,1927,0
1249,IMP,1927,3
1250,IMP,1927,1
1251,IMP,1927,0
1252,IMP,1927,5
1253,IMP,1927,0
1254,IMP,1927,0
1255,IMP,1927,1
1256,IMP,1927,0
1257,IMP,1927,0
1258,IMP,1927,1
1259,IMP,1927,0
1260,IMP,1927,0
1261,IMP,1927,0
1262,IMP,1927,1
1263,IMP,1927,1
1264,IMP,1927,0
1265,IMP,1927,0
1266,IMP,1927,0
1267,IMP,1927,0
1268,IMP,1927,0
1269,IMP,1927,0
1270,IMP,1927,0
1271,IMP,1927,3
1272,IMP,1927,0
1273,IMP,1927,1
1274,IMP,1932,2
1275,IMP,1932,1
1276,IMP,1932,1
1277,IMP,1932,4
1278,IMP,1932,0
1279,IMP,1932,0
1280,IMP,1932,0
1281,IMP,1932,0
1282,IMP,1932,3
1283,IMP,1932,1
1284,IMP,1932,1
1285,IMP,1932,0
1286,IMP,1932,2
1287,IMP,1932,1
1288,IMP,1932,0
1289,IMP,1932,1
1290,IMP,1932,0
1291,IMP,1932,0
1292,IMP,1932,1
1293,IMP,1932,2
1294,IMP,1932,0
1295,IMP,1932,0
1296,IMP,1932,0
1297,IMP,1932,0
1298,IMP,1932,2
1299,IMP,1932,0
1300,IMP,1932,0
1301,IMP,1932,2
1302,IMP,1932,2
1303,IMP,1932,1
1304,IMP,1937,0
1305,IMP,1937,1
1306,IMP,1937,0
1307,IMP,1937,0
1308,IMP,1937,1
1309,IMP,1937,0
1310,IMP,1937,0
1311,IMP,1937,0
1312,IMP,1937,0
1313,IMP,1937,0
1314,IMP,1937,0
1315,IMP,1937,0
1316,IMP,1937,0
1317,IMP,1937,0
1318,IMP,1937,0
1319,IMP,1937,0
1320,IMP,1937,0
1321,IMP,1937,0
1322,IMP,1937,0
1323,IMP,1937,0
1324,IMP,1937,2
1325,IMP,1937,0
1326,IMP,1937,0
1327,IMP,1937,0
1328,IMP,1942,2
1329,IMP,1942,1
1330,IMP,1942,1
1331,IMP,1942,0
1332,IMP,1942,0
1333,IMP,1942,0
1334,IMP,1942,0
1335,IMP,1942,0
1336,IMP,1942,1
1337,IMP,1942,0
1338,IMP,1942,0
1339,IMP,1942,1
1340,IMP,1942,0
1341,IMP,1942,0
1342,IMP,1942,0
1343,IMP,1942,0
1344,IMP,1942,1
1345,IMP,1942,0
1346,IMP,1942,0
1347,IMP,1942,0
1348,IMP,1942,0
1349,IMP,1942,0
1350,IMP,1942,3
1351,IMP,1942,0
1352,IMP,1942,0
1353,IMP,1942,0
1354,IMP,1942,1
1355,IMP,1942,0
1356,IMP,1947,1
1357,IMP,1947,0
1358,IMP,1947,0
1359,IMP,1947,1
1360,IMP,1947,0
1361,IMP,1947,0
1362,IMP,1947,0
1363,IMP,1947,0
1364,IMP,1947,0
1365,IMP,1947,1
1366,IMP,1947,6
1367,IMP,1947,0
1368,IMP,1947,0
1369,IMP,1947,0
1370,IMP,1947,0
1371,IMP,1947,0
1372,IMP,1947,1
1373,IMP,1947,0
1374,IMP,1947,0
1375,IMP,1947,0
1376,IMP,1947,0
1377,IMP,1947,1
1378,IMP,1947,0
1379,IMP,1947,0
1380,IMP,1947,1
1381,IMP,1947,0
1382,IMP,1947,0
1383,IMP,1947,1
1384,IMP,1952,8
1385,IMP,1952,1
1386,IMP,1952,3
1387,IMP,1952,0
1388,IMP,1952,0
1389,IMP,1952,1
1390,IMP,1952,0
1391,IMP,1952,1
1392,IMP,1952,1
1393,IMP,1952,0
1394,IMP,1952,0
1395,IMP,1952,0
1396,IMP,1952,0
1397,IMP,1952,4
1398,IMP,1952,0
1399,IMP,1952,0
1400,IMP,1952,0
1401,IMP,1952,0
1402,IMP,1952,3
1403,IMP,1952,0
1404,IMP,1952,0
1405,IMP,1952,0
1406,IMP,1952,0
1407,IMP,1952,1
1408,IMP,1952,1
1409,IMP,1952,1
1410,IMP,1952,1
1411,IMP,1952,3
1412,IMP,1952,1
1413,IMP,1952,0
1414,IMP,1957,0
1415,IMP,1957,0
1416,IMP,1957,4
1417,IMP,1957,0
1418,IMP,1957,2
1419,IMP,1957,2
1420,IMP,1957,1
1421,IMP,1957,0
1422,IMP,1957,1
1423,IMP,1957,1
1424,IMP,1957,0
1425,IMP,1957,0
1426,IMP,1957,1
1427,IMP,1957,3
1428,IMP,1957,9
1429,IMP,1957,0
1430,IMP,1957,4
1431,IMP,1957,0
1432,IMP,1957,0
1433,IMP,1957,1
1434,IMP,1957,0
1435,IMP,1957,0
1436,IMP,1957,0
1437,IMP,1957,0
1438,IMP,1957,3
1439,IMP,1957,5
1440,IMP,1957,0
1441,IMP,1957,1
1442,IMP,1957,2
1443,IMP,1957,2
1444,IMP,1957,6
1445,IMP,1957,1
1446,IMP,1957,0
1447,IMP,1957,4
1448,IMP,1957,1
1449,IMP,1957,0
1450,IMP,1957,2
1451,IMP,1957,2
1452,IMP,1957,0
1453,IMP,1957,0
1454,IMP,1957,3
1455,IMP,1957,0
1456,IMP,1957,0
1457,IMP,1957,0
1458,IMP,1957,1
1459,IMP,1957,1
1460,IMP,1957,1
1461,IMP,1957,0
1462,IMP,1957,1
1463,IMP,1957,0
1464,IMP,1957,1
1465,IMP,1957,0
1466,IMP,1957,0
1467,IMP,1957,0
1468,IMP,1957,2
1469,IMP,1957,1
1470,IMP,1957,2
1471,IMP,1957,3
1472,IMP,1957,0
1473,IMP,1957,0
1474,IMP,1957,0
1475,IMP,1957,0
1476,IMP,1957,1
1477,IMP,1957,0
1478,IMP,1962,0
1479,IMP,1962,3
1480,IMP,1962,1
1481,IMP,1962,0
1482,IMP,1962,0
1483,IMP,1962,0
1484,IMP,1962,0
1485,IMP,1962,11
1486,IMP,1962,2
1487,IMP,1962,0
1488,IMP,1962,0
1489,IMP,1962,0
1490,IMP,1962,1
1491,IMP,1962,0
1492,IMP,1962,4
1493,IMP,1962,5
1494,IMP,1962,0
1495,IMP,1962,1
1496,IMP,1962,0
1497,IMP,1962,0
1498,IMP,1962,2
1499,IMP,1962,6
1500,IMP,1962,0
1501,IMP,1962,0
1502,IMP,1962,0
1503,IMP,1962,1
1504,IMP,1962,0
1505,IMP,1962,0
1506,IMP,1962,1
1507,IMP,1962,0
1508,IMP,1962,1
1509,IMP,1962,0
1510,IMP,1962,0
1511,IMP,1962,0
1512,IMP,1962,4
1513,IMP,1962,1
1514,IMP,1962,0
1515,IMP,1962,0
1516,IMP,1962,0
1517,IMP,1962,0
1518,IMP,1962,0
1519,IMP,1962,1
1520,IMP,1962,0
1521,IMP,1962,2
1522,IMP,1962,2
1523,IMP,1962,0
1524,IMP,1962,2
1525,IMP,1962,0
1526,IMP,1962,28
1527,IMP,1962,0
1528,IMP,1962,0
1529,IMP,1962,0
1530,IMP,1962,3
1531,IMP,1962,0
1532,IMP,1962,1
1533,IMP,1962,0
1534,IMP,1962,0
1535,IMP,1962,0
1536,IMP,1962,0
1537,IMP,1962,1
1538,IMP,1967,0
1539,IMP,1967,2
1540,IMP,1967,3
1541,IMP,1967,1
1542,IMP,1967,0
1543,IMP,1967,0
1544,IMP,1967,4
1545,IMP,1967,1
1546,IMP,1967,6
1547,IMP,1967,0
1548,IMP,1967,3
1549,IMP,1967,0
1550,IMP,1967,0
1551,IMP,1967,0
1552,IMP,1967,0
1553,IMP,1967,4
1554,IMP,1967,1
1555,IMP,1967,0
1556,IMP,1967,0
1557,IMP,1967,0
1558,IMP,1967,0
1559,IMP,1967,0
1560,IMP,1967,1
1561,IMP,1967,1
1562,IMP,1967,0
1563,IMP,1967,0
1564,IMP,1967,0
1565,IMP,1967,3
1566,IMP,1967,3
1567,IMP,1967,0
1568,IMP,1967,1
1569,IMP,1967,2
1570,IMP,1967,0
1571,IMP,1967,0
1572,IMP,1967,0
1573,IMP,1967,1
1574,IMP,1967,1
1575,IMP,1967,2
1576,IMP,1967,0
1577,IMP,1967,1
1578,IMP,1967,3
1579,IMP,1967,1
1580,IMP,1967,0
1581,IMP,1967,0
1582,IMP,1967,2
1583,IMP,1967,0
1584,IMP,1967,0
1585,IMP,1967,0
1586,IMP,1967,3
1587,IMP,1967,0
1588,IMP,1967,0
1589,IMP,1967,1
1590,IMP,1967,0
1591,IMP,1967,0
1592,IMP,1967,1
1593,IMP,1967,0
1594,IMP,1967,1
1595,IMP,1967,0
1596,IMP,1967,0
1597,IMP,1967,0
1598,IMP,1967,3
1599,IMP,1967,0
1600,IMP,1967,1
1601,IMP,1967,0
1602,IMP,1967,0
1603,IMP,1967,0
1604,IMP,1967,19
1605,IMP,1967,0
1606,IMP,1967,0
1607,IMP,1967,1
1608,IMP,1967,0
1609,IMP,1967,1
1610,IMP,1967,0
1611,IMP,1967,2
1612,IMP,1967,0
1613,IMP,1967,1
1614,IMP,1967,5
1615,IMP,1967,0
1616,IMP,1967,0
1617,IMP,1967,0
1618,IMP,1967,3
1619,IMP,1967,1
1620,IMP,1967,1
1621,IMP,1967,0
1622,IMP,1972,2
1623,IMP,1972,3
1624,IMP,1972,4
1625,IMP,1972,1
1626,IMP,1972,1
1627,IMP,1972,10
1628,IMP,1972,1
1629,IMP,1972,0
1630,IMP,1972,1
1631,IMP,1972,0
1632,IMP,1972,0
1633,IMP,1972,0
1634,IMP,1972,0
1635,IMP,1972,1
1636,IMP,1972,1
1637,IMP,1972,0
1638,IMP,1972,0
1639,IMP,1972,0
1640,IMP,1972,1
1641,IMP,1972,0
1642,IMP,1972,1
1643,IMP,1972,0
1644,IMP,1972,1
1645,IMP,1972,0
1646,IMP,1972,0
1647,IMP,1972,0
1648,IMP,1972,0
1649,IMP,1972,0
1650,IMP,1972,2
1651,IMP,1972,0
1652,IMP,1972,0
1653,IMP,1972,0
1654,IMP,1972,0
1655,IMP,1972,0
1656,IMP,1972,0
1657,IMP,1972,0
1658,IMP,1972,0
1659,IMP,1972,0
1660,IMP,1972,3
1661,IMP,1972,1
1662,IMP,1972,2
1663,IMP,1972,0
1664,IMP,1972,0
1665,IMP,1972,2
1666,IMP,1972,0
1667,IMP,1972,0
1668,IMP,1972,2
1669,IMP,1972,2
1670,IMP,1972,2
1671,IMP,1972,2
1672,IMP,1972,2
1673,IMP,1972,0
1674,IMP,1972,1
1675,IMP,1972,0
1676,IMP,1972,0
1677,IMP,1972,1
1678,IMP,1972,0
1679,IMP,1972,1
1680,IMP,1972,0
1681,IMP,1972,1
1682,IMP,1972,0
1683,IMP,1972,0
1684,IMP,1972,1
1685,IMP,1972,1
1686,IMP,1972,0
1687,IMP,1972,0
1688,IMP,1972,0
1689,IMP,1972,0
1690,IMP,1972,1
1691,IMP,1972,0
1692,IMP,1972,0
1693,IMP,1972,0
1694,IMP,1972,1
1695,IMP,1972,2
1696,IMP,1972,0
1697,IMP,1972,0
1698,IMP,1972,1
1699,IMP,1972,2
1700,IMP,1972,2
1701,IMP,1972,0
1702,IMP,1972,1
1703,IMP,1972,2
1704,IMP,1972,1
1705,IMP,1972,0
1706,IMP,1972,0
1707,IMP,1972,0
1708,IMP,1972,1
1709,IMP,1972,1
1710,IMP,1972,1
1711,IMP,1972,2
1712,IMP,1972,0
1713,IMP,1972,1
1714,IMP,1972,0
1715,IMP,1972,1
1716,IMP,1972,2
1717,IMP,1972,2
1718,IMP,1972,0
1719,IMP,1972,0
1720,IMP,1972,0
1721,IMP,1972,0
1722,IMP,1977,0
1723,IMP,1977,4
1724,IMP,1977,9
1725,IMP,1977,0
1726,IMP,1977,7
1727,IMP,1977,0
1728,IMP,1977,0
1729,IMP,1977,1
1730,IMP,1977,0
1731,IMP,1977,0
1732,IMP,1977,0
1733,IMP,1977,0
1734,IMP,1977,0
1735,IMP,1977,0
1736,IMP,1977,5
1737,IMP,1977,0
1738,IMP,1977,2
1739,IMP,1977,0
1740,IMP,1977,1
1741,IMP,1977,2
1742,IMP,1977,1
1743,IMP,1977,0
1744,IMP,1977,0
1745,IMP,1977,0
1746,IMP,1977,2
1747,IMP,1977,0
1748,IMP,1977,0
1749,IMP,1977,0
1750,IMP,1977,0
1751,IMP,1977,1
1752,IMP,1977,2
1753,IMP,1977,1
1754,IMP,1977,0
1755,IMP,1977,0
1756,IMP,1977,0
1757,IMP,1977,0
1758,IMP,1977,5
1759,IMP,1977,3
1760,IMP,1977,0
1761,IMP,1977,0
1762,IMP,1977,0
1763,IMP,1977,1
1764,IMP,1977,0
1765,IMP,1977,0
1766,IMP,1977,3
1767,IMP,1977,0
1768,IMP,1977,0
1769,IMP,1977,0
1770,IMP,1977,0
1771,IMP,1977,0
1772,IMP,1977,2
1773,IMP,1977,8
1774,IMP,1977,1
1775,IMP,1977,0
1776,IMP,1977,0
1777,IMP,1977,0
1778,IMP,1977,1
1779,IMP,1977,1
1780,IMP,1977,6
1781,IMP,1977,1
1782,IMP,1977,0
1783,IMP,1977,0
1784,IMP,1977,17
1785,IMP,1977,0
1786,IMP,1977,0
1787,IMP,1977,0
1788,IMP,1977,1
1789,IMP,1977,2
1790,IMP,1977,0
1791,IMP,1977,0
1792,IMP,1977,0
1793,IMP,1977,0
1794,IMP,1977,0
1795,IMP,1977,2
1796,IMP,1977,17
1797,IMP,1977,0
1798,IMP,1977,1
1799,IMP,1977,0
1800,IMP,1977,0
1801,IMP,1977,0
1802,IMP,1977,0
1803,IMP,1977,2
1804,IMP,1977,0
1805,IMP,1977,0
1806,IMP,1977,0
1807,IMP,1977,0
1808,IMP,1977,0
1809,IMP,1977,1
1810,IMP,1977,0
1811,IMP,1977,3
1812,IMP,1977,0
1813,IMP,1977,0
1814,IMP,1977,3
1815,IMP,1977,1
1816,IMP,1977,4
1817,IMP,1977,0
1818,IMP,1977,0
1819,IMP,1977,0
1820,IMP,1977,0
1821,IMP,1977,0
1822,IMP,1982,1
1823,IMP,1982,0
1824,IMP,1982,0
1825,IMP,1982,2
1826,IMP,1982,0
1827,IMP,1982,0
1828,IMP,1982,0
1829,IMP,1982,2
1830,IMP,1982,0
1831,IMP,1982,0
1832,IMP,1982,1
1833,IMP,1982,1
1834,IMP,1982,0
1835,IMP,1982,0
1836,IMP,1982,3
1837,IMP,1982,0
1838,IMP,1982,3
1839,IMP,1982,0
1840,IMP,1982,0
1841,IMP,1982,0
1842,IMP,1982,0
1843,IMP,1982,0
1844,IMP,1982,0
1845,IMP,1982,0
1846,IMP,1982,0
1847,IMP,1982,0
1848,IMP,1982,2
1849,IMP,1982,0
1850,IMP,1982,0
1851,IMP,1982,0
1852,IMP,1982,0
1853,IMP,1982,1
1854,IMP,1982,10
1855,IMP,1982,10
1856,IMP,1982,5
1857,IMP,1982,1
1858,IMP,1982,0
1859,IMP,1982,1
1860,IMP,1982,17
1861,IMP,1982,0
1862,IMP,1982,3
1863,IMP,1982,3
1864,IMP,1982,1
1865,IMP,1982,0
1866,IMP,1982,10
1867,IMP,1982,0
1868,IMP,1982,0
1869,IMP,1982,0
1870,IMP,1982,0
1871,IMP,1982,1
1872,IMP,1982,0
1873,IMP,1982,1
1874,IMP,1982,0
1875,IMP,1982,0
1876,IMP,1982,0
1877,IMP,1982,0
1878,IMP,1982,1
1879,IMP,1982,1
1880,IMP,1982,0
1881,IMP,1982,1
1882,IMP,1982,9
1883,IMP,1982,2
1884,IMP,1982,0
1885,IMP,1982,2
1886,IMP,1982,1
1887,IMP,1982,9
1888,IMP,1982,1
1889,IMP,1982,0
1890,IMP,1982,0
1891,IMP,1982,1
1892,IMP,1982,1
1893,IMP,1982,0
1894,IMP,1982,33
1895,IMP,1982,0
1896,IMP,1982,2
1897,IMP,1982,0
1898,IMP,1982,0
1899,IMP,1982,0
1900,IMP,1982,1
1901,IMP,1982,0
1902,IMP,1982,1
1903,IMP,1982,1
1904,IMP,1982,4
1905,IMP,1982,2
1906,IMP,1982,0
1907,IMP,1982,1
1908,IMP,1982,0
1909,IMP,1982,1
1910,IMP,1982,0
1911,IMP,1982,2
1912,IMP,1987,9
1913,IMP,1987,0
1914,IMP,1987,0
1915,IMP,1987,1
1916,IMP,1987,3
1917,IMP,1987,0
1918,IMP,1987,1
1919,IMP,1987,1
1920,IMP,1987,0
1921,IMP,1987,2
1922,IMP,1987,0
1923,IMP,1987,0
1924,IMP,1987,2
1925,IMP,1987,1
1926,IMP,1987,2
1927,IMP,1987,0
1928,IMP,1987,1
1929,IMP,1987,0
1930,IMP,1987,5
1931,IMP,1987,0
1932,IMP,1987,0
1933,IMP,1987,0
1934,IMP,1987,0
1935,IMP,1987,0
1936,IMP,1987,0
1937,IMP,1987,1
1938,IMP,1987,1
1939,IMP,1987,0
1940,IMP,1987,1
1941,IMP,1987,0
1942,IMP,1987,0
1943,IMP,1987,3
1944,IMP,1987,2
1945,IMP,1987,2
1946,IMP,1987,1
1947,IMP,1987,5
1948,IMP,1987,6
1949,IMP,1987,2
1950,IMP,1987,33
1951,IMP,1987,1
1952,IMP,1987,4
1953,IMP,1987,2
1954,IMP,1987,0
1955,IMP,1987,0
1956,IMP,1987,1
1957,IMP,1987,2
1958,IMP,1987,2
1959,IMP,1987,1
1960,IMP,1987,0
1961,IMP,1987,1
1962,IMP,1987,0
1963,IMP,1987,0
1964,IMP,1987,0
1965,IMP,1987,1
1966,IMP,1987,0
1967,IMP,1987,1
1968,IMP,1987,0
1969,IMP,1987,1
1970,IMP,1987,1
1971,IMP,1987,0
1972,IMP,1987,2
1973,IMP,1987,1
1974,IMP,1987,2
1975,IMP,1987,0
1976,IMP,1987,0
1977,IMP,1987,0
1978,IMP,1987,1
1979,IMP,1987,1
1980,IMP,1987,0
1981,IMP,1987,1
1982,IMP,1987,2
1983,IMP,1987,2
1984,IMP,1987,0
1985,IMP,1987,5
1986,IMP,1987,3
1987,IMP,1987,2
1988,IMP,1987,0
1989,IMP,1987,0
1990,IMP,1987,0
1991,IMP,1987,0
1992,IMP,1987,0
1993,IMP,1987,0
1994,IMP,1987,0
1995,IMP,1987,0
1996,IMP,1987,0
1997,IMP,1987,2
1998,IMP,1987,5
1999,IMP,1987,1
2000,IMP,1987,5
2001,IMP,1987,0
2002,IMP,1987,11
2003,IMP,1987,4
2004,IMP,1987,3
2005,IMP,1987,0
2006,IMP,1987,1
2007,IMP,1987,1
2008,IMP,1987,0
2009,IMP,1987,0
2010,IMP,1987,1
2011,IMP,1987,1
2012,IMP,1987,0
2013,IMP,1987,0
2014,IMP,1987,0
2015,IMP,1987,2
2016,IMP,1987,0
2017,IMP,1987,0
2018,IMP,1987,2
2019,IMP,1987,0
2020,IMP,1987,3
2021,IMP,1987,3
2022,IMP,1987,6
2023,IMP,1987,2
2024,IMP,1987,0
2025,IMP,1987,8
2026,IMP,1987,0
2027,IMP,1987,0
2028,IMP,1987,1
2029,IMP,1987,0
2030,IMP,1987,0
2031,IMP,1987,0
2032,IMP,1992,1
2033,IMP,1992,0
2034,IMP,1992,0
2035,IMP,1992,0
2036,IMP,1992,0
2037,IMP,1992,0
2038,IMP,1992,0
2039,IMP,1992,0
2040,IMP,1992,0
2041,IMP,1992,0
2042,IMP,1992,0
2043,IMP,1992,1
2044,IMP,1992,1
2045,IMP,1992,0
2046,IMP,1992,1
2047,IMP,1992,1
2048,IMP,1992,0
2049,IMP,1992,0
2050,IMP,1992,0
2051,IMP,1992,0
2052,IMP,1992,1
2053,IMP,1992,2
2054,IMP,1992,0
2055,IMP,1992,0
2056,IMP,1992,2
2057,IMP,1992,0
2058,IMP,1992,0
2059,IMP,1992,0
2060,IMP,1992,0
2061,IMP,1992,0
2062,IMP,1992,1
2063,IMP,1992,1
2064,IMP,1992,2
2065,IMP,1992,0
2066,IMP,1992,0
2067,IMP,1992,0
2068,IMP,1992,0
2069,IMP,1992,0
2070,IMP,1992,0
2071,IMP,1992,0
2072,IMP,1992,0
2073,IMP,1992,0
2074,IMP,1992,1
2075,IMP,1992,0
2076,IMP,1992,0
2077,IMP,1992,2
2078,IMP,1992,0
2079,IMP,1992,1
2080,IMP,1992,12
2081,IMP,1992,1
2082,IMP,1992,1
2083,IMP,1992,0
2084,IMP,1992,0
2085,IMP,1992,1
2086,IMP,1992,2
2087,IMP,1992,0
2088,IMP,1992,1
2089,IMP,1992,0
2090,IMP,1992,3
2091,IMP,1992,3
2092,IMP,1992,0
2093,IMP,1992,1
2094,IMP,1992,0
2095,IMP,1992,1
2096,IMP,1992,0
2097,IMP,1992,1
2098,IMP,1992,0
2099,IMP,1992,1
2100,IMP,1992,0
2101,IMP,1992,0
2102,IMP,1992,1
2103,IMP,1992,0
2104,IMP,1992,1
2105,IMP,1992,8
2106,IMP,1992,3
2107,IMP,1992,6
2108,IMP,1992,3
2109,IMP,1992,0
2110,IMP,1992,2
2111,IMP,1992,1
2112,IMP,1992,1
2113,IMP,1992,0
2114,IMP,1992,3
2115,IMP,1992,4
2116,IMP,1992,3
2117,IMP,1992,0
2118,IMP,1992,2
2119,IMP,1992,0
2120,IMP,1992,1
2121,IMP,1992,0
2122,IMP,1992,1
2123,IMP,1992,1
2124,IMP,1992,1
2125,IMP,1992,0
2126,IMP,1992,0
2127,IMP,1992,2
2128,IMP,1992,0
2129,IMP,1992,1
2130,IMP,1997,4
2131,IMP,1997,0
2132,IMP,1997,7
2133,IMP,1997,0
2134,IMP,1997,0
2135,IMP,1997,6
2136,IMP,1997,0
2137,IMP,1997,1
2138,IMP,1997,1
2139,IMP,1997,0
2140,IMP,1997,4
2141,IMP,1997,0
2142,IMP,1997,2
2143,IMP,1997,0
2144,IMP,1997,3
2145,IMP,1997,0
2146,IMP,1997,1
2147,IMP,1997,2
2148,IMP,1997,2
2149,IMP,1997,3
2150,IMP,1997,0
2151,IMP,1997,0
2152,IMP,1997,0
2153,IMP,1997,0
2154,IMP,1997,0
2155,IMP,1997,1
2156,IMP,1997,0
2157,IMP,1997,0
2158,IMP,1997,2
2159,IMP,1997,0
2160,IMP,1997,0
2161,IMP,1997,0
2162,IMP,1997,5
2163,IMP,1997,1
2164,IMP,1997,0
2165,IMP,1997,0
2166,IMP,1997,0
2167,IMP,1997,1
2168,IMP,1997,3
2169,IMP,1997,1
2170,IMP,1997,0
2171,IMP,1997,1
2172,IMP,1997,1
2173,IMP,1997,2
2174,IMP,1997,0
2175,IMP,1997,1
2176,IMP,1997,0
2177,IMP,1997,0
2178,IMP,1997,0
2179,IMP,1997,1
2180,IMP,1997,3
2181,IMP,1997,0
2182,IMP,1997,0
2183,IMP,1997,1
2184,IMP,1997,2
2185,IMP,1997,2
2186,IMP,1997,1
2187,IMP,1997,0
2188,IMP,1997,1
2189,IMP,1997,0
2190,IMP,1997,1
2191,IMP,1997,0
2192,IMP,1997,1
2193,IMP,1997,1
2194,IMP,1997,0
2195,IMP,1997,0
2196,IMP,1997,0
2197,IMP,1997,6
2198,IMP,1997,2
2199,IMP,1997,1
2200,IMP,1997,2
2201,IMP,1997,4
2202,IMP,1997,2
2203,IMP,1997,0
2204,IMP,1997,7
2205,IMP,1997,0
2206,IMP,1997,1
2207,IMP,1997,3
2208,IMP,1997,2
2209,IMP,1997,1
2210,IMP,1997,3
2211,IMP,1997,5
2212,IMP,1997,1
2213,IMP,1997,0
2214,IMP,1997,1
2215,IMP,1997,4
2216,IMP,1997,0
2217,IMP,1997,0
2218,IMP,1997,0
2219,IMP,1997,0
2220,IMP,1997,0
2221,IMP,1997,0
2222,IMP,1997,2
2223,IMP,1997,0
2224,IMP,1997,0
2225,IMP,1997,0
2226,IMP,1997,0
2227,IMP,1997,0
2228,IMP,1997,3
2229,IMP,1997,0
2230,IMP,1997,0
2231,IMP,1997,0
2232,IMP,1997,0
2233,IMP,2002,4
2234,IMP,2002,5
2235,IMP,2002,11
2236,IMP,2002,0
2237,IMP,2002,1
2238,IMP,2002,8
2239,IMP,2002,4
2240,IMP,2002,1
2241,IMP,2002,4
2242,IMP,2002,0
2243,IMP,2002,1
2244,IMP,2002,17
2245,IMP,2002,0
2246,IMP,2002,0
2247,IMP,2002,4
2248,IMP,2002,0
2249,IMP,2002,0
2250,IMP,2002,2
2251,IMP,2002,1
2252,IMP,2002,0
2253,IMP,2002,1
2254,IMP,2002,2
2255,IMP,2002,2
2256,IMP,2002,3
2257,IMP,2002,0
2258,IMP,2002,4
2259,IMP,2002,0
2260,IMP,2002,1
2261,IMP,2002,6
2262,IMP,2002,3
2263,IMP,2002,1
2264,IMP,2002,1
2265,IMP,2002,1
2266,IMP,2002,0
2267,IMP,2002,0
2268,IMP,2002,0
2269,IMP,2002,1
2270,IMP,2002,2
2271,IMP,2002,2
2272,IMP,2002,1
2273,IMP,2002,0
2274,IMP,2002,1
2275,IMP,2002,2
2276,IMP,2002,0
2277,IMP,2002,2
2278,IMP,2002,0
2279,IMP,2002,5
2280,IMP,2002,0
2281,IMP,2002,1
2282,IMP,2002,0
2283,IMP,2002,0
2284,IMP,2002,0
2285,IMP,2002,1
2286,IMP,2002,0
2287,IMP,2002,2
2288,IMP,2002,0
2289,IMP,2002,0
2290,IMP,2002,2
2291,IMP,2002,5
2292,IMP,2002,11
2293,IMP,2002,3
2294,IMP,2002,1
2295,IMP,2002,4
2296,IMP,2002,5
2297,IMP,2002,1
2298,IMP,2002,0
2299,IMP,2002,1
2300,IMP,2002,0
2301,IMP,2002,3
2302,IMP,2002,0
2303,IMP,2002,1
2304,IMP,2002,0
2305,IMP,2002,3
2306,IMP,2002,2
2307,IMP,2002,2
2308,IMP,2002,0
2309,IMP,2002,0
2310,IMP,2002,8
2311,IMP,2002,5
2312,IMP,2002,0
2313,IMP,2002,0
2314,IMP,2002,0
2315,IMP,2002,4
2316,IMP,2002,0
2317,IMP,2002,11
2318,IMP,2002,1
2319,IMP,2002,2
2320,IMP,2002,0
2321,IMP,2002,3
2322,IMP,2002,6
2323,IMP,2002,3
2324,IMP,2002,1
2325,IMP,2002,4
2326,IMP,2002,0
2327,IMP,2002,1
2328,IMP,2002,0
2329,IMP,2002,8
2330,IMP,2002,2
2331,IMP,2002,5
2332,IMP,2002,0
2333,IMP,2002,7
2334,IMP,2002,0
2335,IMP,2002,11
2336,IMP,2002,0
2337,IMP,2002,0
2338,IMP,2002,1
2339,IMP,2002,4
2340,IMP,2002,7
2341,IMP,2002,2
2342,IMP,2002,0
2343,IMP,2002,0
2344,IMP,2002,0
2345,IMP,2007,4
2346,IMP,2007,0
2347,IMP,2007,9
2348,IMP,2007,5
2349,IMP,2007,2
2350,IMP,2007,8
2351,IMP,2007,4
2352,IMP,2007,0
2353,IMP,2007,1
2354,IMP,2007,1
2355,IMP,2007,7
2356,IMP,2007,3
2357,IMP,2007,0
2358,IMP,2007,8
2359,IMP,2007,3
2360,IMP,2007,4
2361,IMP,2007,9
2362,IMP,2007,4
2363,IMP,2007,1
2364,IMP,2007,0
2365,IMP,2007,2
2366,IMP,2007,0
2367,IMP,2007,3
2368,IMP,2007,5
2369,IMP,2007,0
2370,IMP,2007,1
2371,IMP,2007,0
2372,IMP,2007,0
2373,IMP,2007,0
2374,IMP,2007,10
2375,IMP,2007,10
2376,IMP,2007,3
2377,IMP,2007,5
2378,IMP,2007,1
2379,IMP,2007,5
2380,IMP,2007,3
2381,IMP,2007,6
2382,IMP,2007,1
2383,IMP,2007,0
2384,IMP,2007,2
2385,IMP,2007,10
2386,IMP,2007,3
2387,IMP,2007,1
2388,IMP,2007,4
2389,IMP,2007,10
2390,IMP,2007,2
2391,IMP,2007,4
2392,IMP,2007,4
2393,IMP,2007,5
2394,IMP,2007,6
2395,IMP,2007,3
2396,IMP,2007,2
2397,IMP,2007,2
2398,IMP,2007,1
2399,IMP,2007,3
2400,IMP,2007,5
2401,IMP,2007,14
2402,IMP,2007,0
2403,IMP,2007,6
2404,IMP,2007,0
2405,IMP,2007,2
2406,IMP,2007,7
2407,IMP,2007,13
2408,IMP,2007,3
2409,IMP,2007,11
2410,IMP,2007,1
2411,IMP,2007,10
2412,IMP,2007,5
